frame,frame_time_ms,mediapipe_ms,classifier_ms,fps,cpu_percent,temperature_c
0,3351.254612000048,432.36197599981097,13.886431999708293,0.29839571019738015,,44.79
1,473.5874960001638,550.0747390001379,31.269135999991704,2.111542235480926,,45.277
2,55.509527000140224,556.1879639999461,31.189451000045665,18.01492561803803,,44.79
3,638.8630940000439,533.1515780003429,11.318109999592707,1.5652805888955157,,44.79
4,55.541119999816146,546.672954999849,30.770281999593863,18.004678335678328,,45.764
5,645.7971000004363,516.0407849998592,33.316791000288504,1.5484739711580067,,45.764
6,56.14027100000385,534.2348439999114,32.17976899986752,17.812525343882495,,47.225
7,567.5024280003527,306.4698809998845,31.830027000069094,1.7621069984204165,,47.225
8,19.560542999897734,136.20454400006565,11.673481999878277,51.12332515540229,,46.738
9,666.0520559998986,133.2882570000038,11.876889999712148,1.5013841500703247,,48.199
10,50.25852999960989,124.10789500017927,11.667665999993915,19.89711995173281,,48.199
11,612.2477580001942,175.01568699981362,31.659841000418965,1.6333257034151245,,48.686
12,51.34614500002499,314.9938179999481,31.291174000216415,19.475658786059075,,49.66
13,629.1766099998313,335.07584500011944,37.16511799984801,1.5893788550090382,,48.686
14,50.42808600001081,348.66266700009874,31.276617999992595,19.830219215533695,,49.173
15,396.3686659999439,126.84416399997644,11.45462900012717,2.52290376555684,,50.634
16,51.69716499995047,348.30209400024614,31.35704500027714,19.3434204757835,,49.66
17,172.54052999987834,306.80538900014653,30.548339000233682,5.79573970243806,,51.121
18,19.390005999866844,323.14812600043297,30.32194899969909,51.57295980242952,,50.147
19,187.1259839999766,211.9857900001989,33.894793999934336,5.343993274606508,,49.173
20,20.223917000294023,304.68582899993635,30.462468000223453,49.44640546069595,,
21,191.82207299991205,320.9035660001973,32.46393800009173,5.213164389066208,,
22,21.206511999935174,316.30921899977693,31.591082999966602,47.15532662811578,,
23,268.6899280001853,147.59028899970872,12.045446000229276,3.721762134676333,,
24,53.20716899996114,123.49932300003275,12.007760999949824,18.794459821771955,,
25,413.22987200010175,314.63260500004253,33.50558900001488,2.4199605782607936,,
26,51.35964500004775,607.0907899998019,32.943514000180585,19.470539564653734,,
27,437.4018939997768,595.9406440001658,31.501397999818437,2.286226954473385,,
28,54.76449000025241,426.44287600023745,32.08690000019487,18.260007533994948,,
29,437.49691299990445,576.6613630003121,32.01958399995419,2.2857304138285848,,
30,49.788362000072084,590.7279829998515,31.047545000092214,20.085015048266744,,
31,164.01042999996207,625.7229129996631,32.94394000022294,6.097173210266147,,
32,19.991508000202884,524.414939000053,31.04443399979573,50.02123901757944,,
33,437.03102600011334,593.5071080002672,37.2810839999147,2.2881670648246852,,
34,49.76423300013266,615.0134389999948,37.95778999983668,20.094753595365052,,
35,394.65885500021614,602.7183639998839,37.89929000004122,2.53383393614582,,
36,49.62539999996807,340.6629209998755,37.032657000054314,20.150971075309084,,
37,410.58796200013603,597.6259609997214,33.2199969998328,2.435531707088063,,
38,49.310288000015134,571.3754140001583,31.980790000034176,20.27974365105499,,
39,308.8436369998817,587.3076899997614,31.344527999863203,3.2378844185168787,,
40,53.79322799990405,465.6867029998466,31.259471999874222,18.5897005474701,,
41,392.53953600018576,581.5157109996107,39.9333709997336,2.5475140929486573,,
42,54.94497200015758,606.7129240000213,35.61635699998078,18.20002747470928,,
43,410.4627800002163,564.7965670000303,36.294562999955815,2.436274489978051,,
44,57.42740699997739,421.740045000206,39.760574999945675,17.413288397304683,,
45,405.5856169998151,602.652415999728,30.524693000188563,2.4655706664283805,,
46,50.12410600011208,602.858548000313,33.2125349996204,19.9504805132637,,
47,183.72531300019546,631.6877739996016,11.685594000027777,5.442908131003898,,
48,19.795044999682432,313.06734100007816,29.745245999947656,50.517692686025356,,
49,159.27442000020164,590.6489189997046,31.203602999994473,6.278472086093511,,
50,20.35873199974958,603.6362239997288,32.858884999768634,49.11897263603158,,
51,409.25911300018925,597.9412429996955,31.611327000064193,2.4434397872516955,,
52,49.78747499990277,501.7099460001191,31.83940100007021,20.08537287745468,,
53,708.2649119997768,609.2204310002671,34.21974200000477,1.4119010882192553,,
54,50.966183000127785,619.5045220001703,33.60918500038679,19.62085330183531,,
55,695.7218360003026,623.9944829999331,31.119527999635466,1.4373560642411187,,
56,49.28647399992769,286.2722590002704,31.029861000206438,20.289542319490476,,
57,526.8483479999304,626.6682909999872,31.524270999852888,1.898079407093694,,
58,48.04956299994956,618.9237109997521,30.279710999820963,20.811843803887452,,
59,673.5165459999735,600.5492629997207,32.597736999832705,1.4847445188080641,,
60,47.766598999714915,353.92498500004876,37.31273500034149,20.935130843331933,,
61,696.0005460000502,633.6816909997651,31.09863999998197,1.4367804820657826,,
62,48.93825099998139,564.716481999767,35.89365600009842,20.43391374980647,,
63,729.3380999999499,560.9979710002335,31.446788999801356,1.371106212605743,,
64,50.05866200008313,375.2235409997411,31.24169600005189,19.976562697547514,,
65,621.0353070000565,590.118516000075,31.582567999976163,1.610214409274977,,
66,50.10007000009864,592.0393010001135,30.992658999821288,19.96005195198392,,
67,711.3560279999547,571.666180000193,28.19161199977316,1.4057658340389627,,
68,54.74013999992167,416.89872200004174,31.37988199978281,18.26813011441752,,
69,736.3659620000362,599.2214600000807,35.374024999782705,1.358020402360682,,
70,64.89321100025336,596.2089509998805,36.20241699991311,15.40993248116657,,
71,717.8209969997624,615.856759000053,35.136210000018764,1.3931049721025797,,
72,35.4043739998815,273.5309690001486,36.43836200035366,28.245097625602618,,
73,457.0119300001352,572.3614500002441,30.947492999985116,2.188126686320211,,
74,52.21003999986351,570.8024460000161,31.898957999601407,19.153404211194136,,
75,698.0463059999238,583.2364149996465,29.770506999739155,1.4325697183764041,,
76,49.72075400019094,400.40954500000225,31.006992000129685,20.11232573013997,,
77,671.2647570002446,566.9614930002354,31.60604999993666,1.4897251636877396,,
78,49.60406899999725,571.4317130000381,31.72190299983413,20.159636500788984,,
79,696.2642480002614,576.111748999665,31.071789000179706,1.4362363181394093,,
80,48.92508500006443,360.0760240001364,38.887796999915736,20.43941262439673,,
81,567.5504240002738,588.9662199997474,35.160099000222544,1.7619579824320906,,
82,51.38629800012495,627.568889000031,35.37850799966691,19.46044060223152,,
83,703.4234789998663,595.9914139998546,37.70681299965872,1.4216187401390252,,
