frame,frame_time_ms,mediapipe_ms,classifier_ms,fps,cpu_percent,temperature_c
0,3399.159329999975,331.03026999992835,19.470177999892258,0.2941903873626328,,45.277
1,377.4987300000703,235.48236300007375,19.78534399995624,2.649015534435874,,45.764
2,20.89428199997201,467.9211000000123,49.72644500003298,47.85998389422234,,45.277
3,288.1628800000726,593.7703270001293,50.743070999942574,3.4702595976266895,,46.251
4,19.719456000075297,573.6939819998952,47.263906999887695,50.711338081343705,,46.251
5,602.3253539999587,474.85346199982814,50.99496100001488,1.6602322870175388,,47.712
6,51.05097399996339,619.1117690000283,46.42626800000471,19.58826485858462,,47.712
7,701.3992649999636,599.7813839999253,51.50061200015443,1.4257214826138318,,47.712
8,49.41287499991631,601.6506519999893,55.23753700003908,20.23764049352914,,47.712
9,683.7992069999927,408.5869680000087,46.3554949999434,1.4624176070447104,,48.686
10,49.179618999914965,610.5037820000234,48.262560000011945,20.333626415481767,,48.686
11,585.4584809999324,611.8172770000001,50.41099499999291,1.7080630522117513,,49.173
12,52.725560999988375,569.7310719999678,46.98751499995524,18.966132953999683,,48.686
13,725.0230249999277,462.91632199995547,53.703146999851015,1.379266541224811,,49.173
14,53.49144799993155,615.1963859999796,51.694716000156404,18.694577121959377,,49.173
15,717.5350949999029,599.6473070001684,53.117191999945135,1.3936600550529663,,49.173
16,52.68525300016336,574.0875789999791,51.277961000096184,18.9806434069302,,
17,718.4232089998659,345.09299100000135,53.9892649999274,1.391937213988568,,
18,52.021258999957354,601.2184190001335,46.84912000016084,19.2229103874787,,
19,519.5060030000604,589.3224639999062,48.21380000021236,1.9249055722651267,,
20,49.237644999948316,573.4131310000521,47.16754700007186,20.309663469913104,,
21,726.1199439999473,469.0551129999676,54.374622000068484,1.3771829410046788,,
22,51.842670000041835,603.902251999898,51.289122000071075,19.2891299772792,,
23,725.514437000129,591.9591300000775,58.293940999874394,1.3783323239366803,,
24,50.18625599996085,611.1100600001009,20.877837000170985,19.925774100398726,,
25,681.917963999922,375.648917000035,53.26398700003665,1.4664520555145757,,
