frame,frame_time_ms,mediapipe_ms,classifier_ms,fps,cpu_percent,temperature_c
0,90.8313750000076,25.778666999997313,37.487458000001084,11.009411670801157,26.4,
1,22.65570800000205,25.677833000003147,37.522832999997036,44.13898696080959,21.4,
2,87.76650000000075,26.929625000001067,37.74812500000024,11.393868959113004,19.9,
3,21.843041000011,25.600541999999393,36.352790999998774,45.78117122059591,28.2,
4,83.79850000000033,26.434459000000743,37.40745800000411,11.933387829137706,23.6,
5,21.002749999993853,25.425625000004004,37.538042000001326,47.61281260788672,18.6,
6,87.93525000000102,25.465083000000277,37.27854100000627,11.37200383236516,19.0,
7,22.401208000005113,26.560417000005998,37.482707999998865,44.64044974716416,14.1,
8,90.06429199999388,26.859125000001427,36.82783300000381,11.103179493156599,11.6,
9,18.73466600000029,25.601749999999868,36.30283300000059,53.37698574396707,9.8,
10,84.03362500000355,26.186208000005706,37.45829199999662,11.899998363749722,9.3,
11,27.637082999987683,26.84545800000393,37.66000000000247,36.18326869013078,11.6,
12,83.80466699999545,24.719750000002705,37.25920800000182,11.932509677534478,13.3,
13,22.98783400000559,26.073958000004893,37.34370800000164,43.50127115063371,12.4,
14,85.00391599999091,26.993292000000224,36.93620800000019,11.764163900403211,15.0,
15,22.04216700000927,26.102874999999415,36.07308400000164,45.367590219218435,13.9,
16,86.97741599999631,26.88879200000116,37.69166600000062,11.497237397809593,12.5,
17,26.269375000012474,27.363708000002873,37.34629200000228,38.06714091977922,12.5,
18,83.47750000000076,25.949208999996642,37.31245899999891,11.97927585277459,10.2,
19,29.893541999996387,26.80429200000134,36.52525000000395,33.452041246906134,12.9,
20,83.61762500000225,27.537833000003786,37.54620799999486,11.959201185156516,12.1,
21,21.163208000004374,23.54941699999813,37.25487500000213,47.25181550924573,12.6,
22,85.64120799999841,26.404749999997534,37.30525000000284,11.676621843073704,11.7,
23,19.39045800000372,27.066084000004764,37.47304200000201,51.571757613967044,11.6,
24,86.9592500000067,27.002374999995027,37.310417000000484,11.499639198819251,12.0,
25,25.89983400000051,27.13412500000345,37.27433299999916,38.61028607364744,13.5,
26,86.27183299999786,26.910000000000878,37.49725000000126,11.591268728462335,11.8,
27,22.821125000007214,26.037999999999784,35.96437499999894,43.81904923616535,13.0,
28,86.01754199999334,27.320457999998382,37.66379099999995,11.625535637836261,11.4,
29,19.504000000011956,26.61300000000466,37.42266599999766,51.27153404426718,12.1,
30,87.49149999999872,25.38824999999889,37.24887499999596,11.429681740512102,12.0,
31,23.696749999999156,26.926916999997275,36.83745899999735,42.19987973034427,14.3,
32,86.21149999999034,27.19925000000245,37.72683300000068,11.59938059307763,10.8,
33,23.195499999999925,25.34733299999914,35.583208000005584,43.11181048048127,11.8,
34,87.05570799999407,25.79262499999402,37.147666999999274,11.48689756219165,12.0,
35,22.17774999999733,26.191708999995456,37.56387499999647,45.09023683647441,11.6,
36,84.85629100000835,26.44795799999855,37.437290999996264,11.784630087118721,10.9,
37,24.70483300000126,27.34404199999574,37.28916699999729,40.47790972721609,11.3,
38,83.75929200001053,27.01674999999426,37.744458999995345,11.938973887218081,11.0,
39,22.85687500000222,24.564292000000876,37.3281669999983,43.750512701316474,11.6,
40,89.92779099999382,27.22758299999839,37.53279100000384,11.120032960668063,14.4,
41,17.45654100000138,26.577334000002395,37.485250000003134,57.28511736660321,14.2,
42,88.57325000001026,25.785541999994166,37.331042000005255,11.290090405397613,11.2,
43,23.206833999992682,25.768708999997614,37.4236249999953,43.09075507672935,12.3,
44,87.57858299999555,26.895457999998484,37.623916000001145,11.41831673618253,11.8,
45,23.501874999993788,25.40158300000428,36.37158299999754,42.54979655879645,11.6,
46,85.03237500001148,25.438457999996444,37.49750000000063,11.76022661956537,10.9,
47,21.109250000009183,26.156749999998397,37.60050000000348,47.37259732105901,12.6,
48,84.99816699999485,25.787792000002696,37.45591599999898,11.764959590246935,11.7,
49,24.275916999997094,26.237583000003895,36.8120420000011,41.1930886071212,11.8,
50,90.47099999999375,26.689083000000835,37.91887500000257,11.053265687348091,11.2,
51,14.065833000003636,24.85762500000277,37.059708000001024,71.09426082335412,11.2,
52,88.55154199999049,24.985084000000768,36.51079099999777,11.292858118722624,11.6,
53,26.56287499999621,26.672124999997493,37.48862499999461,37.64652734314876,11.0,
54,85.19629200000622,25.61641599999831,37.43245900000147,11.737600035456085,11.8,
55,23.88520800001004,25.62279200000006,37.262124999998036,41.86691612648212,11.6,
56,88.7385839999979,27.415042000001222,37.71029199999987,11.26905518348167,11.5,
57,15.70004100000233,25.686125000000004,37.167042000000095,63.69410118100021,11.1,
58,87.42883300000415,21.191707999996368,37.091040999996494,11.43787427655534,11.1,
59,27.203291999995827,24.352125000000058,37.21370899999954,36.760256810100536,11.2,
60,85.49758299999155,24.78150000000312,37.08629199999791,11.69623707374393,11.6,
61,20.596707999999353,26.064499999996826,37.55833299999978,48.55144812462416,10.8,
62,80.82537500000342,25.8506250000039,37.60058399999622,12.372352123327083,10.8,
63,27.84829099999797,25.099250000003792,36.54037500000129,35.90884625559511,16.4,
64,86.82462500000554,26.182624999997017,37.55462499999851,11.517469842224326,11.4,
65,20.72970799999041,26.430791999999315,37.532708999997055,48.23994626458138,11.3,
66,87.43716700000448,25.19079199999652,37.259124999998505,11.436784085192842,11.4,
67,24.721500000012497,25.261916000005158,37.35512499999771,40.45061990572961,11.1,
68,84.47258300000726,26.721250000001362,37.57987499999871,11.83816055441224,10.8,
