frame,frame_time_ms,mediapipe_ms,classifier_ms,fps,cpu_percent,temperature_c
0,17.97224999999969,31.992167000000293,51.25650000000004,55.641335948477085,16.9,
1,75.24454200000008,12.69662499999935,37.67820799999999,13.290000489337803,28.3,
2,36.80833399999983,11.11037499999945,37.14379199999929,27.16776043164585,19.8,
3,17.58812499999962,12.373041000000029,37.44408300000046,56.85654383284299,15.0,
4,88.88775000000138,13.233957999999824,37.29729199999987,11.250144142471651,11.5,
5,28.507999999998646,26.52950000000054,36.691792000000056,35.077872877790355,11.2,
6,21.2893749999985,26.939167000000097,37.35283299999992,46.97178757009402,12.3,
7,88.78312499999907,29.196083000000428,37.545333000000625,11.263401688102446,16.2,
8,23.256583000001996,30.255374999999418,37.464708999999985,42.99857808001778,13.0,
9,23.027499999997758,29.18908400000042,37.51245800000014,43.426338074046136,13.0,
10,87.56512500000113,29.00941700000015,37.5145830000001,11.420071632399166,12.3,
11,19.447667000001445,27.027499999999982,36.377500000000396,51.42004951030505,13.2,
12,20.82904199999902,27.366209000000197,36.733332999999924,48.00988926903345,13.9,
13,89.9076249999986,29.109916000000347,37.343667000000025,11.122527149393786,12.1,
14,12.582500000000607,29.086458000000093,38.890833000000846,79.47546195111876,16.4,
15,28.60891699999968,20.809959000000156,36.873791000000544,34.95413685180782,11.9,
16,81.00187499999834,27.264959000000033,37.455500000000086,12.345393239354282,11.2,
17,23.670917000000458,28.52754199999996,36.75525000000057,42.24593411400077,11.6,
18,22.81966599999663,28.22116699999988,38.57274999999927,43.821850854440534,13.6,
19,93.40549999999936,24.744540999999565,37.1674999999998,10.706007676207577,11.4,
20,13.32433299999991,29.310166000000137,37.81354199999942,75.05066107249097,11.4,
21,23.26208300000232,33.272165999999714,39.044791000000245,42.988411656853785,16.2,
22,89.50962499999804,25.33016600000071,37.39349999999941,11.171982901280414,15.2,
23,15.528041000003157,27.129165999999927,37.11245800000107,64.3996238804236,14.4,
24,22.17095800000024,28.656999999999044,37.29300000000002,45.104050082093394,11.6,
25,88.28654099999866,29.96254099999973,37.40824999999859,11.326754776812642,10.9,
26,16.732417000000055,29.658500000000032,37.682000000000215,59.764228921619434,11.7,
27,24.989666999999827,29.727375000000222,37.30812499999914,40.0165396361627,11.9,
28,85.7320829999999,29.765042000001074,37.363166999998754,11.664244761205687,11.1,
29,26.557083000000148,30.11404199999923,37.27899999999984,37.654737909279966,16.5,
30,19.126917000001242,20.771459000000547,36.798209000000526,52.282341163499325,12.1,
31,89.5836249999995,18.972791999999572,36.79629200000001,11.162754353823097,17.6,
32,15.165041999999573,25.667874999999896,37.52399999999945,65.9411296058414,11.2,
33,23.500666000000336,28.95458299999909,37.576791999999415,42.551985547983435,11.7,
34,84.31470800000085,28.48854199999984,37.4505420000002,11.860326907613674,11.5,
35,19.520875000001325,27.214833000000382,37.469458000000344,51.227211894955126,11.6,
36,25.14449999999968,27.185416000000018,37.25874999999945,39.77012865636671,11.8,
37,94.13570899999968,27.74358400000132,37.35529100000079,10.622961367402072,11.2,
38,13.762791999997859,30.030500000000515,37.559542000000334,72.65967544958578,27.4,
39,24.035666999999705,27.926374999999837,37.38933400000022,41.604836678757955,14.4,
40,89.05683300000078,28.754541999999716,37.40295800000126,11.228784657096343,11.5,
41,17.152499999998128,27.390125000000154,37.18549999999965,58.3005392799947,13.3,
42,23.0568749999982,26.737457999999492,37.37729199999862,43.371011899924774,,
43,90.27941599999778,29.033000000000087,37.303749999999525,11.076722073612268,,
44,11.637708000002078,29.97916600000039,37.29320800000124,85.92757268010345,,
45,24.903832999999764,29.646166000000918,37.46020799999883,40.15446136343789,,
46,89.52958300000091,28.392916999999684,37.38083300000028,11.169492434696025,,
47,20.151125000001713,26.73145800000043,37.1472500000003,49.62502093555149,,
48,18.862083000001917,26.953374999999724,37.13970799999977,53.01641393476523,,
49,88.58687500000073,28.201334000000244,37.31887500000042,11.288353946337894,,
50,23.594750000000886,28.565708000000356,37.498583999999724,42.38230962396137,,
51,22.91233300000073,28.610499999999206,37.49987499999996,43.644617071512016,,
52,83.08879200000163,27.85066700000094,37.138457999999375,12.035317591330253,,
53,23.367125000000044,28.49787499999934,37.37145799999908,42.795166285967916,,
54,17.74599999999893,27.7150000000006,37.3979999999996,56.35072692438072,,
55,93.92604199999965,29.09675000000078,37.45691699999831,10.646674539953507,,
56,18.30258300000054,29.60612499999904,37.670957999999644,54.63709685130075,,
57,21.057082999998755,28.59675000000017,37.424041000001296,47.48995860443059,,
58,89.65395899999962,28.361832999999947,37.27933300000075,11.15399711461715,,
59,15.445208000002708,27.68812500000095,37.32058299999963,64.74500052053845,,
60,21.963207999998957,27.500583000000134,37.28070800000083,45.53068932371116,,
61,89.27983399999917,21.897707999999128,37.04333399999982,11.200737671622568,,
62,16.009374999999437,29.399833000001152,37.77020900000139,62.46340035135882,,
63,30.94512500000235,29.02170900000023,37.39358300000006,32.315267752187914,,
64,84.61270800000165,27.79416700000148,37.25012499999991,11.818555671329896,,
65,17.979665999998673,27.273666999999335,37.28287499999894,55.61838579204273,,
66,19.885541000000728,26.85187500000019,37.35391600000071,50.28779453372495,,
67,87.70608400000057,27.935166999998984,37.30291699999988,11.401717582100616,,
68,21.085875000000698,29.9960420000005,37.50445799999902,47.42511278284477,,
69,24.746749999998485,28.284541999999746,37.48554200000065,40.40934668188999,,
70,81.48941700000023,27.45808299999908,37.278416999999564,12.271532142633898,,
71,27.919875000002037,27.816041999997765,37.14975000000109,35.81677926566387,,
72,19.11879200000044,28.99104100000116,37.910416999999086,52.304559827837295,,
73,91.08695800000177,29.27049999999909,38.01299999999941,10.97852010822428,,
74,17.505624999998304,29.10108300000047,37.79208300000292,57.124495697816954,,
75,21.29308399999985,28.293708999999723,37.48091699999989,46.96360564773083,,
76,88.26766600000013,29.075666999997196,36.986542000001066,11.329176869817749,,
77,9.962375000000634,27.861417000000444,37.46666600000026,100.37767098708254,,
78,30.014250000000686,29.128208000003042,37.920917000001,33.31750751726187,,
79,83.84366700000001,28.152083999998467,37.890291000000076,11.926959253821757,,
80,21.418249999999972,29.764000000000124,39.20629099999928,46.68915527645822,,
81,24.53537499999925,27.11241699999789,37.66512500000019,40.75747772349233,,
82,89.90795799999773,28.794500000000056,37.82408400000037,11.122485953913282,,
83,17.85120799999973,27.772207999998244,37.644624999998655,56.01861789969705,,
84,19.223584000002347,29.24070799999967,37.727166999999895,52.01943612595226,,
85,89.14262500000092,29.265332999997895,37.8922089999989,11.217977931432799,,
86,21.015542000000664,28.38162500000152,36.861999999999284,47.583831052274,,
87,23.54512499999828,27.55516699999916,37.33024999999657,42.47163690997916,,
88,84.51541699999865,27.202042000002535,37.76558299999877,11.832160752398773,,
89,22.888208999997772,26.765208000000484,38.05066700000026,43.6906181693857,,
90,15.138125000000002,29.189375000001405,38.099709000000814,66.05837909252301,,
91,90.59545799999924,21.25670800000279,36.52670800000024,11.038080959864548,,
92,26.166707999998096,28.599249999999188,37.55408399999993,38.21650014209173,,
93,20.922833000000196,26.287584000002084,37.92291600000297,47.794674841594855,,
94,88.79650000000083,28.428042000001597,37.567124999998924,11.26170513477435,,
95,15.923457999999613,28.815250000000958,37.67220800000004,62.800429404217624,,
96,21.63450000000111,27.490833000001658,37.459541000000485,46.22246874205314,,
97,90.43308300000064,30.59654199999784,37.765958000001376,11.057900127102744,,
98,15.256832999998693,28.973917000001848,37.80291700000049,65.5444023015842,,
99,26.95466700000182,29.326791000002572,37.59733300000079,37.09932680674306,,
100,85.30541699999716,27.812291000000045,37.46604199999837,11.72258497956857,,
101,22.558541999998738,29.05095800000268,37.632040999998395,44.32910602112743,,
102,15.426207999997388,27.621791000001394,37.38616700000108,64.82474500539402,,
103,90.43862500000088,30.06145899999879,37.8911670000015,11.057222508634892,,
104,23.70174999999719,29.191541999999515,37.90945899999798,42.19097745947529,,
105,21.87079099999778,29.251542000000796,37.76129099999892,45.72308335807797,,
106,83.67504099999934,29.073499999999086,37.7883749999981,11.950995040444711,,
107,27.935584000001512,28.448541999999577,36.63070800000057,35.79663843791295,,
108,18.776040999998855,26.826458000002162,37.486125000000925,53.25936388826915,,
109,90.4682500000007,29.036416000000287,37.6263750000021,11.05360167793665,,
110,10.206499999998897,28.753833999999756,37.38858299999848,97.97677950326832,,
111,25.122792000001226,29.40712500000231,37.800042000000644,39.80449306748832,,
112,92.64920900000106,28.587875000003038,37.34116700000101,10.79340029767538,,
113,16.89337500000221,27.72791699999999,37.5355409999969,59.19480269631552,,
114,21.75508299999862,26.850915999997227,37.42954199999815,45.966269124326644,,
115,90.1005409999982,28.899708000000857,37.78241700000251,11.098712492747628,,
116,17.12104199999942,28.36170899999857,37.858249999999316,58.40766000106967,,
117,26.74791599999793,24.51854099999906,38.26212500000281,37.38609019110414,,
118,87.81695799999767,28.780708999999405,37.66845799999885,11.387322252725111,,
119,16.657166000001666,28.085125000000488,37.74137499999952,60.03422190785035,,
120,17.30154199999845,28.188457999998917,37.33404200000123,57.79831647376226,,
121,94.0632079999979,22.719833000000023,37.25525000000118,10.63114921617411,,
122,17.37637500000133,28.5751249999997,37.97287500000124,57.54940256526021,,
123,22.356208000001487,28.796749999997928,38.07645899999912,44.730304888911995,,
124,86.22433400000062,27.950291999999877,37.65820799999986,11.597654091477155,,
125,24.059916999998876,27.336583000000303,37.64187499999849,41.56290314717406,,
126,22.329750000000814,27.543417000000403,36.60312499999918,44.7833047839749,,
127,89.34116700000061,29.154040999998188,37.60412499999788,11.193048328997014,,
128,13.715416000000147,29.450415999999535,39.02379199999828,72.91065761330093,,
129,21.98795800000042,28.629583000000736,37.92166599999902,45.47943924578995,,
130,88.68004200000001,27.946750000001686,37.39233299999967,11.276494433775751,,
131,20.86695799999916,28.320374999999842,37.7953340000019,47.922653603847785,,
132,23.74495800000176,27.426999999999424,37.496415999999755,42.114203781700766,,
133,87.48670900000022,29.05641599999953,37.84670800000001,11.430307659646878,,
134,12.641625000000545,29.028749999998382,38.07662499999864,79.10375446194274,,
135,29.072207999998767,28.672332999999384,37.827790999998,34.397112183568666,,
136,84.34441599999687,28.36183299999817,36.97070799999835,11.856149433769714,,
137,27.76262500000115,28.338917000002795,37.57995800000202,36.019648718374384,,
138,12.613790999999708,27.87024999999943,37.4586249999993,79.2783073700859,,
139,92.87433299999748,29.922332999998247,37.79237499999866,10.767237488532242,,
140,17.992250000002485,29.06150000000096,37.205665999998416,55.57948561185299,,
141,23.957166999998947,31.25154200000324,37.84754199999796,41.741162467166674,,
142,84.14079099999938,28.94612499999738,37.64741699999874,11.88484191930175,,
