frame,frame_time_ms,mediapipe_ms,classifier_ms,fps,cpu_percent,temperature_c
0,165.66345900000013,53.16445899999955,55.65045799999968,6.03633418036985,19.2,
1,90.4888340000003,19.379291999999992,37.45100000000079,11.051087253483637,13.5,
2,67.25166700000074,16.23458400000022,37.404875000000004,14.869519888629512,15.6,
3,82.39295900000076,16.161624999999624,36.43420800000019,12.136959421496087,13.0,
4,86.25033299999973,16.177625000000084,37.00237500000014,11.594158135018484,12.8,
5,79.09929199999954,16.393832999999525,37.89141699999998,12.642338189322931,17.0,
6,81.57979199999943,16.51970900000066,36.360500000000684,12.25793760297902,13.1,
7,87.58645800000053,17.498791000000402,36.853125000000375,11.417290102083976,12.7,
8,86.66583399999972,18.6699999999993,35.997916999999546,11.53857239751484,13.1,
9,88.54387500000004,19.268334000000387,36.854041999999865,11.293835965502973,12.9,
10,86.55454200000001,19.891667000000446,36.8548750000004,11.55340871655239,13.3,
11,85.84899999999962,19.482917000000377,36.9002079999996,11.64835932858862,13.0,
12,96.1993330000004,29.501290999999874,36.92770900000042,10.395082469022897,13.2,
13,81.54795799999981,25.345083999999574,36.86533299999972,12.262722752665399,12.5,
14,85.80725000000022,25.53766599999996,36.63341599999992,11.654026903321077,21.7,
15,89.96245799999957,25.381958000000537,36.683124999999706,11.115747860068527,27.2,
16,86.90216699999986,25.413750000000235,36.702166000000425,11.507192910390849,20.5,
17,86.32762500000001,25.424375000000055,36.79658400000019,11.583777498801801,16.8,
18,87.28895900000033,25.47341699999972,36.88245800000001,11.456202610916648,13.1,
19,85.32370899999987,25.185332999999588,36.614584000000505,11.720071850134897,12.4,
20,86.85870800000029,25.823625000000128,36.6943329999998,11.5129504343997,12.3,
21,78.98195799999996,23.700999999999972,36.58116699999958,12.66111939134252,12.3,
22,86.03074999999993,22.87345800000029,36.80024999999976,11.623750810030144,13.1,
23,92.45420800000036,24.26808299999994,36.82799999999986,10.816165338845323,12.4,
24,88.35045799999986,25.471916999999955,36.79483300000008,11.318560453868859,16.1,
25,86.30595899999972,25.563334000000104,36.782834000000264,11.586685457026244,15.1,
26,85.89037499999996,25.80008300000003,36.68254199999943,11.642748096046855,12.6,
27,86.08408299999937,25.446209000000053,36.62879100000005,11.616549368365895,13.0,
28,86.82066700000047,25.758125000000298,36.475207999999704,11.517994903218085,12.6,
29,80.0015830000005,23.784041000000755,36.75612499999925,12.499752661144141,12.4,
